hidden,latent,layers,nonlinearity,layertype,β,method,anomaliesSeen,auc,i,model,dataset
32,3,3,relu,Dense,0.1,wass,0,0.9875555555555556,3,svae,isolet 1-17
32,3,3,relu,Dense,0.1,m1,0,0.9884444444444445,3,svae,isolet 1-17
32,3,3,relu,Dense,0.5,wass,0,0.9873333333333334,3,svae,isolet 1-17
32,3,3,relu,Dense,0.5,m1,0,0.9888888888888889,3,svae,isolet 1-17
32,3,3,relu,Dense,1.0,wass,0,0.9866666666666667,3,svae,isolet 1-17
32,3,3,relu,Dense,1.0,m1,0,0.9876111111111111,3,svae,isolet 1-17
32,3,3,relu,Dense,10.0,wass,0,0.9867222222222223,3,svae,isolet 1-17
32,3,3,relu,Dense,10.0,m1,0,0.9884444444444445,3,svae,isolet 1-17
32,3,3,relu,Dense,0.01,wass,0,1.0,1,svae,isolet 1-18
32,3,3,relu,Dense,0.01,m1,0,1.0,1,svae,isolet 1-18
32,3,3,relu,Dense,0.1,wass,0,1.0,1,svae,isolet 1-18
32,3,3,relu,Dense,0.1,m1,0,1.0,1,svae,isolet 1-18
32,3,3,relu,Dense,0.5,wass,0,1.0,1,svae,isolet 1-18
32,3,3,relu,Dense,0.5,m1,0,1.0,1,svae,isolet 1-18
32,3,3,relu,Dense,1.0,wass,0,1.0,1,svae,isolet 1-18
32,3,3,relu,Dense,1.0,m1,0,1.0,1,svae,isolet 1-18
32,3,3,relu,Dense,10.0,wass,0,1.0,1,svae,isolet 1-18
32,3,3,relu,Dense,10.0,m1,0,1.0,1,svae,isolet 1-18
32,3,3,relu,Dense,0.01,wass,0,1.0,2,svae,isolet 1-18
32,3,3,relu,Dense,0.01,m1,0,1.0,2,svae,isolet 1-18
32,3,3,relu,Dense,0.1,wass,0,1.0,2,svae,isolet 1-18
32,3,3,relu,Dense,0.1,m1,0,1.0,2,svae,isolet 1-18
32,3,3,relu,Dense,0.5,wass,0,1.0,2,svae,isolet 1-18
32,3,3,relu,Dense,0.5,m1,0,1.0,2,svae,isolet 1-18
32,3,3,relu,Dense,1.0,wass,0,1.0,2,svae,isolet 1-18
32,3,3,relu,Dense,1.0,m1,0,1.0,2,svae,isolet 1-18
32,3,3,relu,Dense,10.0,wass,0,1.0,2,svae,isolet 1-18
32,3,3,relu,Dense,10.0,m1,0,1.0,2,svae,isolet 1-18
32,3,3,relu,Dense,0.01,wass,0,1.0,3,svae,isolet 1-18
32,3,3,relu,Dense,0.01,m1,0,1.0,3,svae,isolet 1-18
32,3,3,relu,Dense,0.1,wass,0,1.0,3,svae,isolet 1-18
32,3,3,relu,Dense,0.1,m1,0,1.0,3,svae,isolet 1-18
32,3,3,relu,Dense,0.5,wass,0,1.0,3,svae,isolet 1-18
32,3,3,relu,Dense,0.5,m1,0,1.0,3,svae,isolet 1-18
32,3,3,relu,Dense,1.0,wass,0,1.0,3,svae,isolet 1-18
32,3,3,relu,Dense,1.0,m1,0,1.0,3,svae,isolet 1-18
32,3,3,relu,Dense,10.0,wass,0,1.0,3,svae,isolet 1-18
32,3,3,relu,Dense,10.0,m1,0,1.0,3,svae,isolet 1-18
32,3,3,relu,Dense,0.01,wass,0,0.7887366279249005,1,svae,letter-recognition U-T
32,3,3,relu,Dense,0.01,m1,0,0.7818309338101551,1,svae,letter-recognition U-T
32,3,3,relu,Dense,0.1,wass,0,0.7952030089095786,1,svae,letter-recognition U-T
32,3,3,relu,Dense,0.1,m1,0,0.6996331350001541,1,svae,letter-recognition U-T
32,3,3,relu,Dense,0.5,wass,0,0.8248604988130839,1,svae,letter-recognition U-T
32,3,3,relu,Dense,0.5,m1,0,0.7076332583161205,1,svae,letter-recognition U-T
32,3,3,relu,Dense,1.0,wass,0,0.7895150599623886,1,svae,letter-recognition U-T
32,3,3,relu,Dense,1.0,m1,0,0.7098298239664581,1,svae,letter-recognition U-T
32,3,3,relu,Dense,10.0,wass,0,0.7958812467244197,1,svae,letter-recognition U-T
32,3,3,relu,Dense,10.0,m1,0,0.6974519838456085,1,svae,letter-recognition U-T
32,3,3,relu,Dense,0.01,wass,0,0.8105712612140457,2,svae,letter-recognition U-T
32,3,3,relu,Dense,0.01,m1,0,0.7381077164965935,2,svae,letter-recognition U-T
32,3,3,relu,Dense,0.1,wass,0,0.8394888553195425,2,svae,letter-recognition U-T
32,3,3,relu,Dense,0.1,m1,0,0.7068394117828406,2,svae,letter-recognition U-T
32,3,3,relu,Dense,0.5,wass,0,0.835319234207849,2,svae,letter-recognition U-T
32,3,3,relu,Dense,0.5,m1,0,0.7076486728119123,2,svae,letter-recognition U-T
32,3,3,relu,Dense,1.0,wass,0,0.7981548848537164,2,svae,letter-recognition U-T
32,3,3,relu,Dense,1.0,m1,0,0.7004655177729137,2,svae,letter-recognition U-T
32,3,3,relu,Dense,10.0,wass,0,0.8149952215063045,2,svae,letter-recognition U-T
32,3,3,relu,Dense,10.0,m1,0,0.7070166784844468,2,svae,letter-recognition U-T
32,3,3,relu,Dense,0.01,wass,0,0.7683509572401886,3,svae,letter-recognition U-T
32,3,3,relu,Dense,0.01,m1,0,0.8521903998520208,3,svae,letter-recognition U-T
32,3,3,relu,Dense,0.1,wass,0,0.8079662114252242,3,svae,letter-recognition U-T
32,3,3,relu,Dense,0.1,m1,0,0.6991167493911274,3,svae,letter-recognition U-T
32,3,3,relu,Dense,0.5,wass,0,0.819950981903382,3,svae,letter-recognition U-T
32,3,3,relu,Dense,0.5,m1,0,0.7002034713444524,3,svae,letter-recognition U-T
32,3,3,relu,Dense,1.0,wass,0,0.828675586521565,3,svae,letter-recognition U-T
32,3,3,relu,Dense,1.0,m1,0,0.7027468631501064,3,svae,letter-recognition U-T
32,3,3,relu,Dense,10.0,wass,0,0.8161667231864845,3,svae,letter-recognition U-T
32,3,3,relu,Dense,10.0,m1,0,0.7015368252304466,3,svae,letter-recognition U-T
32,3,3,relu,Dense,0.01,wass,0,0.7361638158696624,1,svae,letter-recognition U-I
32,3,3,relu,Dense,0.01,m1,0,0.8325275261040913,1,svae,letter-recognition U-I
32,3,3,relu,Dense,0.1,wass,0,0.5231381790110916,1,svae,letter-recognition U-I
32,3,3,relu,Dense,0.1,m1,0,0.6993377483443708,1,svae,letter-recognition U-I
32,3,3,relu,Dense,0.5,wass,0,0.752009100881648,1,svae,letter-recognition U-I
32,3,3,relu,Dense,0.5,m1,0,0.6861902246780157,1,svae,letter-recognition U-I
32,3,3,relu,Dense,1.0,wass,0,0.7375614512655914,1,svae,letter-recognition U-I
32,3,3,relu,Dense,1.0,m1,0,0.6847194571974159,1,svae,letter-recognition U-I
32,3,3,relu,Dense,10.0,wass,0,0.7232763173932474,1,svae,letter-recognition U-I
32,3,3,relu,Dense,10.0,m1,0,0.6831105513346605,1,svae,letter-recognition U-I
32,3,3,relu,Dense,0.01,wass,0,0.6080526551009628,2,svae,letter-recognition U-I
32,3,3,relu,Dense,0.01,m1,0,0.8136350708974932,2,svae,letter-recognition U-I
32,3,3,relu,Dense,0.1,wass,0,0.6353227968959493,2,svae,letter-recognition U-I
32,3,3,relu,Dense,0.1,m1,0,0.7026043147929956,2,svae,letter-recognition U-I
32,3,3,relu,Dense,0.5,wass,0,0.7108276114248567,2,svae,letter-recognition U-I
32,3,3,relu,Dense,0.5,m1,0,0.686450249867956,2,svae,letter-recognition U-I
32,3,3,relu,Dense,1.0,wass,0,0.6417909234957136,2,svae,letter-recognition U-I
32,3,3,relu,Dense,1.0,m1,0,0.7007841384634137,2,svae,letter-recognition U-I
32,3,3,relu,Dense,10.0,wass,0,0.7178889204891723,2,svae,letter-recognition U-I
32,3,3,relu,Dense,10.0,m1,0,0.6932352821679599,2,svae,letter-recognition U-I
32,3,3,relu,Dense,0.01,wass,0,0.7171738512168366,3,svae,letter-recognition U-I
32,3,3,relu,Dense,0.01,m1,0,0.8554747491163206,3,svae,letter-recognition U-I
32,3,3,relu,Dense,0.1,wass,0,0.6189737130784545,3,svae,letter-recognition U-I
32,3,3,relu,Dense,0.1,m1,0,0.6896924389550236,3,svae,letter-recognition U-I
32,3,3,relu,Dense,0.5,wass,0,0.7637589891520741,3,svae,letter-recognition U-I
32,3,3,relu,Dense,0.5,m1,0,0.6923333197903547,3,svae,letter-recognition U-I
32,3,3,relu,Dense,1.0,wass,0,0.6491772640474546,3,svae,letter-recognition U-I
32,3,3,relu,Dense,1.0,m1,0,0.7034900255962298,3,svae,letter-recognition U-I
32,3,3,relu,Dense,10.0,wass,0,0.7355137528948117,3,svae,letter-recognition U-I
32,3,3,relu,Dense,10.0,m1,0,0.7026530695161093,3,svae,letter-recognition U-I
32,3,3,relu,Dense,0.01,wass,0,0.722219258468925,1,svae,letter-recognition U-D
32,3,3,relu,Dense,0.01,m1,0,0.6706855161376367,1,svae,letter-recognition U-D
32,3,3,relu,Dense,0.1,wass,0,0.7067789505772967,1,svae,letter-recognition U-D
32,3,3,relu,Dense,0.1,m1,0,0.3778150363906565,1,svae,letter-recognition U-D
32,3,3,relu,Dense,0.5,wass,0,0.7098654879396411,1,svae,letter-recognition U-D
32,3,3,relu,Dense,0.5,m1,0,0.3835079830812026,1,svae,letter-recognition U-D
32,3,3,relu,Dense,1.0,wass,0,0.7230270929390694,1,svae,letter-recognition U-D
32,3,3,relu,Dense,1.0,m1,0,0.37801318446823917,1,svae,letter-recognition U-D
32,3,3,relu,Dense,10.0,wass,0,0.5223793011469724,1,svae,letter-recognition U-D
32,3,3,relu,Dense,10.0,m1,0,0.35417444651907176,1,svae,letter-recognition U-D
32,3,3,relu,Dense,0.01,wass,0,0.6563274015928058,2,svae,letter-recognition U-D
32,3,3,relu,Dense,0.01,m1,0,0.5227908394619518,2,svae,letter-recognition U-D
32,3,3,relu,Dense,0.1,wass,0,0.687177533056434,2,svae,letter-recognition U-D
32,3,3,relu,Dense,0.1,m1,0,0.3577944594749076,2,svae,letter-recognition U-D
32,3,3,relu,Dense,0.5,wass,0,0.7304042982890675,2,svae,letter-recognition U-D
32,3,3,relu,Dense,0.5,m1,0,0.36885264641999765,2,svae,letter-recognition U-D
32,3,3,relu,Dense,1.0,wass,0,0.7347254505963495,2,svae,letter-recognition U-D
32,3,3,relu,Dense,1.0,m1,0,0.3723659642571352,2,svae,letter-recognition U-D
32,3,3,relu,Dense,10.0,wass,0,0.5464542925732576,2,svae,letter-recognition U-D
32,3,3,relu,Dense,10.0,m1,0,0.3654688869412796,2,svae,letter-recognition U-D
32,3,3,relu,Dense,0.01,wass,0,0.693167701863354,3,svae,letter-recognition U-D
32,3,3,relu,Dense,0.01,m1,0,0.6441870213009183,3,svae,letter-recognition U-D
32,3,3,relu,Dense,0.1,wass,0,0.7313797965171664,3,svae,letter-recognition U-D
32,3,3,relu,Dense,0.1,m1,0,0.36470677895057724,3,svae,letter-recognition U-D
32,3,3,relu,Dense,0.5,wass,0,0.6883969058415578,3,svae,letter-recognition U-D
32,3,3,relu,Dense,0.5,m1,0,0.3785009335822886,3,svae,letter-recognition U-D
32,3,3,relu,Dense,1.0,wass,0,0.6601303204664101,3,svae,letter-recognition U-D
32,3,3,relu,Dense,1.0,m1,0,0.364943032427695,3,svae,letter-recognition U-D
32,3,3,relu,Dense,10.0,wass,0,0.5390770872232595,3,svae,letter-recognition U-D
32,3,3,relu,Dense,10.0,m1,0,0.356582707769691,3,svae,letter-recognition U-D
32,3,3,relu,Dense,0.01,wass,0,0.6900077568577675,1,svae,letter-recognition U-N
32,3,3,relu,Dense,0.01,m1,0,0.5855644093427042,1,svae,letter-recognition U-N
32,3,3,relu,Dense,0.1,wass,0,0.6346519991537973,1,svae,letter-recognition U-N
32,3,3,relu,Dense,0.1,m1,0,0.43027054979667634,1,svae,letter-recognition U-N
32,3,3,relu,Dense,0.5,wass,0,0.5854233755651145,1,svae,letter-recognition U-N
32,3,3,relu,Dense,0.5,m1,0,0.42504446481599,1,svae,letter-recognition U-N
32,3,3,relu,Dense,1.0,wass,0,0.6306560421220883,1,svae,letter-recognition U-N
32,3,3,relu,Dense,1.0,m1,0,0.43291101552155076,1,svae,letter-recognition U-N
32,3,3,relu,Dense,10.0,wass,0,0.6199923214943313,1,svae,letter-recognition U-N
32,3,3,relu,Dense,10.0,m1,0,0.4326367831762373,1,svae,letter-recognition U-N
32,3,3,relu,Dense,0.01,wass,0,0.6913005664856733,2,svae,letter-recognition U-N
32,3,3,relu,Dense,0.01,m1,0,0.5657334931716146,2,svae,letter-recognition U-N
32,3,3,relu,Dense,0.1,wass,0,0.6499228231828189,2,svae,letter-recognition U-N
32,3,3,relu,Dense,0.1,m1,0,0.43184542697976164,2,svae,letter-recognition U-N
32,3,3,relu,Dense,0.5,wass,0,0.6113187441725627,2,svae,letter-recognition U-N
32,3,3,relu,Dense,0.5,m1,0,0.432119659325075,2,svae,letter-recognition U-N
32,3,3,relu,Dense,1.0,wass,0,0.6310321321956609,2,svae,letter-recognition U-N
32,3,3,relu,Dense,1.0,m1,0,0.4317827453008329,2,svae,letter-recognition U-N
32,3,3,relu,Dense,10.0,wass,0,0.6869990362691865,2,svae,letter-recognition U-N
32,3,3,relu,Dense,10.0,m1,0,0.42180852314129236,2,svae,letter-recognition U-N
32,3,3,relu,Dense,0.01,wass,0,0.7320828338387044,3,svae,letter-recognition U-N
32,3,3,relu,Dense,0.01,m1,0,0.5741328381480698,3,svae,letter-recognition U-N
32,3,3,relu,Dense,0.1,wass,0,0.6100886162235855,3,svae,letter-recognition U-N
32,3,3,relu,Dense,0.1,m1,0,0.4196460052182498,3,svae,letter-recognition U-N
32,3,3,relu,Dense,0.5,wass,0,0.6597090003055731,3,svae,letter-recognition U-N
32,3,3,relu,Dense,0.5,m1,0,0.43162604110351094,3,svae,letter-recognition U-N
32,3,3,relu,Dense,1.0,wass,0,0.6435684679814149,3,svae,letter-recognition U-N
32,3,3,relu,Dense,1.0,m1,0,0.4224510103503122,3,svae,letter-recognition U-N
32,3,3,relu,Dense,10.0,wass,0,0.6996137241536015,3,svae,letter-recognition U-N
32,3,3,relu,Dense,10.0,m1,0,0.43079550885770473,3,svae,letter-recognition U-N
32,3,3,relu,Dense,0.01,wass,0,0.8212446130524845,1,svae,letter-recognition U-G
32,3,3,relu,Dense,0.01,m1,0,0.908816736640767,1,svae,letter-recognition U-G
32,3,3,relu,Dense,0.1,wass,0,0.7814585830046271,1,svae,letter-recognition U-G
32,3,3,relu,Dense,0.1,m1,0,0.7111485011785809,1,svae,letter-recognition U-G
32,3,3,relu,Dense,0.5,wass,0,0.8262763990190398,1,svae,letter-recognition U-G
32,3,3,relu,Dense,0.5,m1,0,0.7110294526147033,1,svae,letter-recognition U-G
32,3,3,relu,Dense,1.0,wass,0,0.8250621036674894,1,svae,letter-recognition U-G
32,3,3,relu,Dense,1.0,m1,0,0.7063944951944063,1,svae,letter-recognition U-G
32,3,3,relu,Dense,10.0,wass,0,0.7598314272335496,1,svae,letter-recognition U-G
32,3,3,relu,Dense,10.0,m1,0,0.71374375987111,1,svae,letter-recognition U-G
32,3,3,relu,Dense,0.01,wass,0,0.7992444384479241,2,svae,letter-recognition U-G
32,3,3,relu,Dense,0.01,m1,0,0.9109119913650109,2,svae,letter-recognition U-G
32,3,3,relu,Dense,0.1,wass,0,0.8436098699196025,2,svae,letter-recognition U-G
32,3,3,relu,Dense,0.1,m1,0,0.7129421662076683,2,svae,letter-recognition U-G
32,3,3,relu,Dense,0.5,wass,0,0.8098476972039461,2,svae,letter-recognition U-G
32,3,3,relu,Dense,0.5,m1,0,0.7126881959380629,2,svae,letter-recognition U-G
32,3,3,relu,Dense,1.0,wass,0,0.804974642655894,2,svae,letter-recognition U-G
32,3,3,relu,Dense,1.0,m1,0,0.7139263010023889,2,svae,letter-recognition U-G
32,3,3,relu,Dense,10.0,wass,0,0.7876570448971817,2,svae,letter-recognition U-G
32,3,3,relu,Dense,10.0,m1,0,0.7105135755045675,2,svae,letter-recognition U-G
32,3,3,relu,Dense,0.01,wass,0,0.7718791418979516,3,svae,letter-recognition U-G
32,3,3,relu,Dense,0.01,m1,0,0.9170548972610892,3,svae,letter-recognition U-G
32,3,3,relu,Dense,0.1,wass,0,0.778442686053064,3,svae,letter-recognition U-G
32,3,3,relu,Dense,0.1,m1,0,0.7118231097072198,3,svae,letter-recognition U-G
32,3,3,relu,Dense,0.5,wass,0,0.8187287200692069,3,svae,letter-recognition U-G
32,3,3,relu,Dense,0.5,m1,0,0.6974182334780434,3,svae,letter-recognition U-G
32,3,3,relu,Dense,1.0,wass,0,0.8198001571441044,3,svae,letter-recognition U-G
32,3,3,relu,Dense,1.0,m1,0,0.7124739085230836,3,svae,letter-recognition U-G
32,3,3,relu,Dense,10.0,wass,0,0.7777680775244249,3,svae,letter-recognition U-G
32,3,3,relu,Dense,10.0,m1,0,0.7126326399415869,3,svae,letter-recognition U-G
32,3,3,relu,Dense,0.01,wass,0,0.4465896788163118,1,svae,letter-recognition U-S
32,3,3,relu,Dense,0.01,m1,0,0.6725091040320199,1,svae,letter-recognition U-S
32,3,3,relu,Dense,0.1,wass,0,0.33612742364095666,1,svae,letter-recognition U-S
32,3,3,relu,Dense,0.1,m1,0,0.6843279419966537,1,svae,letter-recognition U-S
32,3,3,relu,Dense,0.5,wass,0,0.5286161871329681,1,svae,letter-recognition U-S
32,3,3,relu,Dense,0.5,m1,0,0.6786522751878219,1,svae,letter-recognition U-S
32,3,3,relu,Dense,1.0,wass,0,0.5373757422656736,1,svae,letter-recognition U-S
32,3,3,relu,Dense,1.0,m1,0,0.6790049539057118,1,svae,letter-recognition U-S
32,3,3,relu,Dense,10.0,wass,0,0.6540303795807224,1,svae,letter-recognition U-S
32,3,3,relu,Dense,10.0,m1,0,0.6773891932679375,1,svae,letter-recognition U-S
32,3,3,relu,Dense,0.01,wass,0,0.4889193267937404,2,svae,letter-recognition U-S
32,3,3,relu,Dense,0.01,m1,0,0.677397395098586,2,svae,letter-recognition U-S
32,3,3,relu,Dense,0.1,wass,0,0.43085856763229546,2,svae,letter-recognition U-S
32,3,3,relu,Dense,0.1,m1,0,0.6745595616941702,2,svae,letter-recognition U-S
32,3,3,relu,Dense,0.5,wass,0,0.5527295692398544,2,svae,letter-recognition U-S
32,3,3,relu,Dense,0.5,m1,0,0.6864276106426954,2,svae,letter-recognition U-S
32,3,3,relu,Dense,1.0,wass,0,0.6055001476329517,2,svae,letter-recognition U-S
32,3,3,relu,Dense,1.0,m1,0,0.6912584888947213,2,svae,letter-recognition U-S
32,3,3,relu,Dense,10.0,wass,0,0.6704504445392212,2,svae,letter-recognition U-S
32,3,3,relu,Dense,10.0,m1,0,0.6752485154686526,2,svae,letter-recognition U-S
32,3,3,relu,Dense,0.01,wass,0,0.40173386699911423,3,svae,letter-recognition U-S
32,3,3,relu,Dense,0.01,m1,0,0.6853613726583774,3,svae,letter-recognition U-S
32,3,3,relu,Dense,0.1,wass,0,0.33424100259177847,3,svae,letter-recognition U-S
32,3,3,relu,Dense,0.1,m1,0,0.6738049932744989,3,svae,letter-recognition U-S
32,3,3,relu,Dense,0.5,wass,0,0.3556969915685181,3,svae,letter-recognition U-S
32,3,3,relu,Dense,0.5,m1,0,0.6744119287424952,3,svae,letter-recognition U-S
32,3,3,relu,Dense,1.0,wass,0,0.5196023752501558,3,svae,letter-recognition U-S
32,3,3,relu,Dense,1.0,m1,0,0.6777500738164759,3,svae,letter-recognition U-S
32,3,3,relu,Dense,10.0,wass,0,0.6639956038187724,3,svae,letter-recognition U-S
32,3,3,relu,Dense,10.0,m1,0,0.6783324037925265,3,svae,letter-recognition U-S
32,3,3,relu,Dense,0.01,wass,0,0.6139694693171442,1,svae,letter-recognition U-B
32,3,3,relu,Dense,0.01,m1,0,0.2863653109932883,1,svae,letter-recognition U-B
32,3,3,relu,Dense,0.1,wass,0,0.7397203222861171,1,svae,letter-recognition U-B
32,3,3,relu,Dense,0.1,m1,0,0.20077207707956235,1,svae,letter-recognition U-B
32,3,3,relu,Dense,0.5,wass,0,0.3617869900206635,1,svae,letter-recognition U-B
32,3,3,relu,Dense,0.5,m1,0,0.1601579394191802,1,svae,letter-recognition U-B
32,3,3,relu,Dense,1.0,wass,0,0.5356164602988995,1,svae,letter-recognition U-B
32,3,3,relu,Dense,1.0,m1,0,0.14017523907158533,1,svae,letter-recognition U-B
32,3,3,relu,Dense,10.0,wass,0,0.20888529369363595,1,svae,letter-recognition U-B
32,3,3,relu,Dense,10.0,m1,0,0.1499143026478079,1,svae,letter-recognition U-B
32,3,3,relu,Dense,0.01,wass,0,0.7163417642441814,2,svae,letter-recognition U-B
32,3,3,relu,Dense,0.01,m1,0,0.4415415912476573,2,svae,letter-recognition U-B
32,3,3,relu,Dense,0.1,wass,0,0.6654919989107626,2,svae,letter-recognition U-B
32,3,3,relu,Dense,0.1,m1,0,0.16721395505294012,2,svae,letter-recognition U-B
32,3,3,relu,Dense,0.5,wass,0,0.4637588300309151,2,svae,letter-recognition U-B
32,3,3,relu,Dense,0.5,m1,0,0.15438337951913375,2,svae,letter-recognition U-B
32,3,3,relu,Dense,1.0,wass,0,0.36539909337006843,2,svae,letter-recognition U-B
32,3,3,relu,Dense,1.0,m1,0,0.16012590302583735,2,svae,letter-recognition U-B
32,3,3,relu,Dense,10.0,wass,0,0.1799083759150395,2,svae,letter-recognition U-B
32,3,3,relu,Dense,10.0,m1,0,0.1637299972769066,2,svae,letter-recognition U-B
32,3,3,relu,Dense,0.01,wass,0,0.655504653286133,3,svae,letter-recognition U-B
32,3,3,relu,Dense,0.01,m1,0,0.26752791170769996,3,svae,letter-recognition U-B
32,3,3,relu,Dense,0.1,wass,0,0.5773839081196239,3,svae,letter-recognition U-B
32,3,3,relu,Dense,0.1,m1,0,0.17806628329782634,3,svae,letter-recognition U-B
32,3,3,relu,Dense,0.5,wass,0,0.6836326066411444,3,svae,letter-recognition U-B
32,3,3,relu,Dense,0.5,m1,0,0.18730077367889922,3,svae,letter-recognition U-B
32,3,3,relu,Dense,1.0,wass,0,0.6150667157891364,3,svae,letter-recognition U-B
32,3,3,relu,Dense,1.0,m1,0,0.15027471207291482,3,svae,letter-recognition U-B
32,3,3,relu,Dense,10.0,wass,0,0.23840683015906072,3,svae,letter-recognition U-B
32,3,3,relu,Dense,10.0,m1,0,0.1599897483541303,3,svae,letter-recognition U-B
32,3,3,relu,Dense,0.01,wass,0,0.7544068363308374,1,svae,letter-recognition U-A
32,3,3,relu,Dense,0.01,m1,0,0.6141578607696315,1,svae,letter-recognition U-A
32,3,3,relu,Dense,0.1,wass,0,0.8816005349631046,1,svae,letter-recognition U-A
32,3,3,relu,Dense,0.1,m1,0,0.621606910976852,1,svae,letter-recognition U-A
32,3,3,relu,Dense,0.5,wass,0,0.8731484289346614,1,svae,letter-recognition U-A
32,3,3,relu,Dense,0.5,m1,0,0.6237529838966775,1,svae,letter-recognition U-A
32,3,3,relu,Dense,1.0,wass,0,0.7509311312759026,1,svae,letter-recognition U-A
32,3,3,relu,Dense,1.0,m1,0,0.6339934840249754,1,svae,letter-recognition U-A
32,3,3,relu,Dense,10.0,wass,0,0.7326117551921746,1,svae,letter-recognition U-A
32,3,3,relu,Dense,10.0,m1,0,0.5751941962723647,1,svae,letter-recognition U-A
32,3,3,relu,Dense,0.01,wass,0,0.857915976579813,2,svae,letter-recognition U-A
32,3,3,relu,Dense,0.01,m1,0,0.9043209156577791,2,svae,letter-recognition U-A
32,3,3,relu,Dense,0.1,wass,0,0.8639109846275863,2,svae,letter-recognition U-A
32,3,3,relu,Dense,0.1,m1,0,0.62306872876282,2,svae,letter-recognition U-A
32,3,3,relu,Dense,0.5,wass,0,0.7913954916917431,2,svae,letter-recognition U-A
32,3,3,relu,Dense,0.5,m1,0,0.624079560210564,2,svae,letter-recognition U-A
32,3,3,relu,Dense,1.0,wass,0,0.7822124767703158,2,svae,letter-recognition U-A
32,3,3,relu,Dense,1.0,m1,0,0.6128049017549589,2,svae,letter-recognition U-A
32,3,3,relu,Dense,10.0,wass,0,0.7420358145357562,2,svae,letter-recognition U-A
32,3,3,relu,Dense,10.0,m1,0,0.6221512048333294,2,svae,letter-recognition U-A
32,3,3,relu,Dense,0.01,wass,0,0.8917477275731492,3,svae,letter-recognition U-A
32,3,3,relu,Dense,0.01,m1,0,0.8844230873902665,3,svae,letter-recognition U-A
32,3,3,relu,Dense,0.1,wass,0,0.7433576710443444,3,svae,letter-recognition U-A
32,3,3,relu,Dense,0.1,m1,0,0.6164594462198792,3,svae,letter-recognition U-A
32,3,3,relu,Dense,0.5,wass,0,0.7710544527125274,3,svae,letter-recognition U-A
32,3,3,relu,Dense,0.5,m1,0,0.6227343768224125,3,svae,letter-recognition U-A
32,3,3,relu,Dense,1.0,wass,0,0.7707589789047252,3,svae,letter-recognition U-A
32,3,3,relu,Dense,1.0,m1,0,0.6145699689752502,3,svae,letter-recognition U-A
32,3,3,relu,Dense,10.0,wass,0,0.7192921069615185,3,svae,letter-recognition U-A
32,3,3,relu,Dense,10.0,m1,0,0.6205805282760659,3,svae,letter-recognition U-A
32,3,3,relu,Dense,0.01,wass,0,0.8341751463933443,1,svae,letter-recognition U-J
32,3,3,relu,Dense,0.01,m1,0,0.7531886236151148,1,svae,letter-recognition U-J
32,3,3,relu,Dense,0.1,wass,0,0.7087573196672169,1,svae,letter-recognition U-J
32,3,3,relu,Dense,0.1,m1,0,0.6564909946534605,1,svae,letter-recognition U-J
32,3,3,relu,Dense,0.5,wass,0,0.7879288113599593,1,svae,letter-recognition U-J
32,3,3,relu,Dense,0.5,m1,0,0.6359014791271425,1,svae,letter-recognition U-J
32,3,3,relu,Dense,1.0,wass,0,0.7477271047379703,1,svae,letter-recognition U-J
32,3,3,relu,Dense,1.0,m1,0,0.6416258079352174,1,svae,letter-recognition U-J
32,3,3,relu,Dense,10.0,wass,0,0.7502155862714662,1,svae,letter-recognition U-J
32,3,3,relu,Dense,10.0,m1,0,0.6384803015743957,1,svae,letter-recognition U-J
32,3,3,relu,Dense,0.01,wass,0,0.707837484908961,2,svae,letter-recognition U-J
32,3,3,relu,Dense,0.01,m1,0,0.6550126887919777,2,svae,letter-recognition U-J
32,3,3,relu,Dense,0.1,wass,0,0.7600463202503265,2,svae,letter-recognition U-J
32,3,3,relu,Dense,0.1,m1,0,0.6410344855906244,2,svae,letter-recognition U-J
32,3,3,relu,Dense,0.5,wass,0,0.68765039708938,2,svae,letter-recognition U-J
32,3,3,relu,Dense,0.5,m1,0,0.6320003942148964,2,svae,letter-recognition U-J
32,3,3,relu,Dense,1.0,wass,0,0.8095613537996567,2,svae,letter-recognition U-J
32,3,3,relu,Dense,1.0,m1,0,0.6420282356419543,2,svae,letter-recognition U-J
32,3,3,relu,Dense,10.0,wass,0,0.7633150187662715,2,svae,letter-recognition U-J
32,3,3,relu,Dense,10.0,m1,0,0.6530744655513671,2,svae,letter-recognition U-J
32,3,3,relu,Dense,0.01,wass,0,0.7770386248470365,3,svae,letter-recognition U-J
32,3,3,relu,Dense,0.01,m1,0,0.7457970943077012,3,svae,letter-recognition U-J
32,3,3,relu,Dense,0.1,wass,0,0.7470865055313277,3,svae,letter-recognition U-J
32,3,3,relu,Dense,0.1,m1,0,0.6436379464689022,3,svae,letter-recognition U-J
32,3,3,relu,Dense,0.5,wass,0,0.7364673417596768,3,svae,letter-recognition U-J
32,3,3,relu,Dense,0.5,m1,0,0.6264978112860439,3,svae,letter-recognition U-J
32,3,3,relu,Dense,1.0,wass,0,0.8331896091523558,3,svae,letter-recognition U-J
32,3,3,relu,Dense,1.0,m1,0,0.6567373789637077,3,svae,letter-recognition U-J
32,3,3,relu,Dense,10.0,wass,0,0.8026133162506878,3,svae,letter-recognition U-J
32,3,3,relu,Dense,10.0,m1,0,0.6384885143847373,3,svae,letter-recognition U-J
